work_id,title,relationship,published,words,kudos
25703662,Quetzalcoatl,"Tui/La (Avatar), Zuko & Druk (Avatar), Zuko & Ran & Shaw (Avatar), Zuko & Agni (Avatar), Zuko & Sun Warriors (Avatar), Azula (Avatar) & Ursa (Avatar), The Gaang & Zuko (Avatar)",2020-08-04,20706.0,432.0
27822730,"Zutara Drabble December 2020, or: glimpses of what could have been",Katara/Zuko (Avatar),2020-12-01,3845.0,25.0
24080212,'Clouded Peace and Burning Honor.',"Azula/Ty Lee (Avatar), Tyzula, Azula/Ty Lee, Azula x Ty Lee",2020-05-08,72275.0,394.0
27862834,Tea,Iroh/Jeong Jeong (Avatar),2020-12-03,112.0,3.0
27268507,Zuko is the one hunted this time,Sokka/Zuko (Avatar),2020-10-29,37331.0,762.0
27257275,At the End of His Rope,Hakoda & Zuko (Avatar),2020-10-29,11507.0,441.0
27862758,all this emptiness inside (can't fill the void in my mind),"Zuko/Sokka, The Gaang & Zuko (Avatar), Iroh & Zuko (Avatar)",2020-12-04,1170.0,16.0
27862646,say what i wanna say (tell me i'm an angel),Sokka/Zuko (Avatar),2020-12-03,929.0,51.0
27749971,Still Light,"Tom Riddle/Reader, Hermione Granger & Harry Potter & Ron Weasley, Cedric Diggory & Reader",2020-11-28,7662.0,12.0
27635804,The World Was Made By Gran Gran's Face,"Sokka & Gran Gran, Sokka & The Gaang (Avatar), Hakoda & Sokka (Avatar), Momo & Sokka (Avatar), Sokka & Zuko (Avatar), Referenced Sokka/ Yue - Relationship",2020-11-19,2609.0,21.0
27850170,Heavy Hearts,Katara/Zuko (Avatar),2020-12-03,373.0,21.0
26619607,Avatar ficlets and assorted Aus,"Jee & Zuko (Avatar), Iroh & Jee (Avatar), Zuko & servants, Zuko & OCs",2020-09-23,18033.0,75.0
27819502,When Our Family Was Actually Happy,"Kai (Ninjago) & Malcolm Garmadon, Kai (Ninjago) & Amber Garmadon, Kai & Amber Garmadon & Malcolm Garmadon, Lloyd Garmadon & Kai, Lloyd Garmadon/Kai, Lloyd Garmadon & Amber Garmadon & Malcolm Garmadon, Lloyd Garmadon & Kai & Amber Garmadon & Malcolm Garmadon, Lloyd Garmadon & Amber Garmadon, Lloyd Garmadon & Malcolm Garmadon, Lloyd Garmadon & Lord Garmadon, Lloyd Garmadon & Misako, Lloyd Garmadon & Sensei Wu, Lord Garmadon & Sensei Wu (Ninjago), Misako & Sensei Wu (Ninjago), Lord Garmadon/Misako (Ninjago), Kai/Jay Walker, Nya/Jay Walker, Kai & Jay Walker, Nya & Jay Walker, Kai & Nya (Ninjago), Kai & Nya & Jay Walker, Kai (Ninjago) & Cole Walker, Jay Walker & Cole Walker, Nya (Ninjago) & Cole Walker, Kai & Jay Walker & Cole Walker, Nya & Jay Walker & Cole Walker, Malcolm Garmadon & Amber Garmadon & Cole Walker, Kai & Skylor (Ninjago), Kai & Skylor & Jay Walker, Cole (Ninjago)/Zane Julien, Echo Zane & Zane (Ninjago), Echo Zane & Dr. Julien, Dr. Julien & Zane (Ninjago), P.I.X.A.L./Zane (Ninjago), Zane & P.I.X.A.L. (Ninjago), Cole & P.I.X.A.L. (Ninjago)",2020-12-03,686.0,2.0
27862121,promises are not meant to be broken,"Lu Ten & Zuko, Azula & Lu Ten",2020-12-03,1443.0,49.0
27559141,From Chin To Yon Rah,Azula/Sokka (Avatar),2020-11-14,9168.0,52.0
27861414,"Here, I Love You",Katara/Zuko (Avatar),2020-12-03,721.0,3.0
27861461,To My Heart I Listen,Azula/Ty Lee (Avatar),2020-12-03,1833.0,45.0
27861078,Are They Still Worthy of Love?,"Katara & Zuko (Avatar), Minor or Background Relationship(s), Aang/Katara (Avatar), Azula & Zuko (Avatar), Iroh & Zuko (Avatar), Ursa & Zuko (Avatar), Ozai & Zuko (Avatar), Azula & Ozai (Avatar), Azula & Ursa (Avatar), Azula & Iroh (Avatar)",2020-12-03,1253.0,31.0
27844753,Old Man In A Cell,,2020-12-03,1286.0,8.0
27850646,Fusions and AUs,,2020-12-03,9.0,10.0
27854230,Blame It on Me,Katara/Zuko (Avatar),2020-12-04,696.0,9.0
27835177,the internet,Sokka/Zuko (Avatar),2020-12-03,1663.0,38.0
27756133,"Hey, Stranger",Katara/Zuko (Avatar),2020-11-28,2962.0,95.0
27852582,Beware the Wolf-Orca,"Sokka/Zuko (Avatar), Hakoda & Zuko (Avatar), Hakoda & Sokka (Avatar)",2020-12-03,6058.0,313.0
27635258,Fight Like A Girl,"Sokka/Suki (Avatar), Sokka & Zuko (Avatar), The Gaang & Zuko (Avatar)",2020-11-19,4853.0,733.0
27849242,Small,Sokka/Zuko (Avatar),2020-12-03,23099.0,159.0
27744385,I Loved You Then (I Love You Now),Sokka/Zuko (Avatar),2020-11-27,21651.0,69.0
20323039,The Princess and the Peasant - (An Azula Epic),"Azula (Avatar) & Original Female Character(s), Azula (Avatar)/Original Character, Azula (Avatar)/Original Female Character(s), Ty Lee (Avatar) & Original Female Character(s), Azula & Ty Lee (Avatar), Azula & Mai (Avatar), Azula & Mai & Ty Lee, Mai & Ty Lee (Avatar), Mai (Avatar) & Original Female Character(s), Mai/Zuko (Avatar)",2019-08-20,951033.0,531.0
27840643,My Heart on a Shelf - Zukka,Sokka & Zuko (Avatar),2020-12-02,3016.0,6.0
26216389,The Turtleduck and the Badgermole,Toph Beifong & Zuko,2020-08-31,9310.0,326.0
26038927,avatar one shots,"Bolin & Mako (Avatar), Bolin/Mako (Avatar), Bolin/Varrick, Mako/Tonraq (Avatar), Sokka/Zuko (Avatar), Hakoda/Sokka (Avatar), Bolin/Wei/Wing (Avatar), Bolin/Tonraq (Avatar), Bolin/Kai (Avatar), Bolin/Kai/Mako (Avatar), Kai/Mako (Avatar), Aang/Sokka/Zuko (Avatar), Bolin/Mako/Varrick (Avatar)",2020-08-22,19358.0,207.0
27852770,My Favourite Part,Azula/Ty Lee (Avatar),2020-12-03,2567.0,48.0
27393331,One More Chance,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), Mai/Ty Lee (Avatar)",2020-11-05,13697.0,54.0
27685136,Winter Wonderland,Azula/Ty Lee (Avatar),2020-11-27,9917.0,54.0
27783598,Book 1: Infiltrate,"Sokka/Zuko (Avatar), Toph Beifong & Sokka, Mai/Ty Lee (Avatar) (minor), past Mai/Zuko (Avatar) - Relationship, Mai & Zuko (Avatar), Toph Beifong & Zuko, Aang/Katara (Avatar) (very minor), Katara/Yue (Avatar) (very minor one-sided)",2020-11-29,10802.0,23.0
27851314,Incorrect quotes and memes,"Toph Beifong & Zuko, Toph Beifong & Katara, Toph Beifong & Sokka, Azula & Toph Beifong, Aang & Toph Beifong & Katara & Sokka & Suki & Zuko, Korra/Asami Sato, Bolin & Korra & Mako & Asami Sato, Varrick/Zhu Li Moon, Aang/Katara (Avatar)",2020-12-03,274.0,18.0
27300862,"In Space, No One Can Hear You Scream","Sokka/Suki (Avatar), past Sokka/Yue, Azula/Ty Lee (Avatar), Mai/Zuko (Avatar)",2020-10-31,23253.0,74.0
27857177,the end of all things,"Sokka/Suki/Zuko (Avatar), Sokka/Suki (Avatar), Sokka/Zuko (Avatar), Suki/Zuko (Avatar)",2020-12-03,5204.0,91.0
27426910,"Four Seasons, How Many Loves?!","Zuko (Avatar)/Everyone, Mai/Zuko (Avatar), mentioned Sokka/Suki, Sokka/Zuko (Avatar)",2020-11-07,3887.0,39.0
27620141,Second Thoughts,"The Gaang & Zuko (Avatar), Iroh & Zuko (Avatar), Zuko & Zuko's Crew (Avatar)",2020-11-18,15217.0,265.0
27855706,let's be quiet for now,"Katara/Zuko (Avatar), Blue Spirit/Painted Lady",2020-12-03,1089.0,9.0
27237424,Notice The Cracks,"Iroh & Zuko (Avatar), The Gaang & Zuko (Avatar), Toph Beifong & Zuko, Aang & Zuko (Avatar), The Gaang & The Gaang",2020-10-28,2365.0,184.0
27665341,Smoke Signal,,2020-11-22,2127.0,21.0
26386249,rewrite the stars,"Aang/Zuko (Avatar), Mai/Ty Lee (Avatar), Sokka/Suki (Avatar)",2020-09-10,32281.0,312.0
27855382,if (the) turtleducks could talk,"Katara/Zuko (Avatar), Iroh & Zuko (Avatar)",2020-12-03,789.0,26.0
27855022,wonder what she thinks of me,"Suki/Yue (Avatar), Sokka & Suki (Avatar)",2020-12-03,2356.0,10.0
27854686,It's 3 AM,Sokka/Zuko (Avatar),2020-12-03,5593.0,114.0
27834688,There are so many stories we could tell,"Korra/Asami Sato, Lin Beifong/Kya II, Azula/Katara (Avatar), Azula/Ty Lee (Avatar), Korra/Kuvira (Avatar), Kuvira/Opal (Avatar), Jinora/Opal (Avatar), Suyin Beifong/Kuvira, Suyin Beifong & Korra, Lin Beifong/Korra, Lin Beifong/Kuvira, Lin Beifong/Asami Sato",2020-12-02,1544.0,50.0
27792787,Waves Held Within Stone,"Toph Beifong/Katara, Sokka/Suki (Avatar)",2020-11-30,11834.0,8.0
27853494,Of Scars and Truths,"Katara/Zuko (Avatar), Katara & Zuko (Avatar)",2020-12-03,880.0,22.0
26048158,"Bridges to Burn, Places to Run","Azula/Suki (Avatar), Background Sokka/Zuko, Past Sokka/Suki, Past Azula/Ty Lee",2020-08-22,106793.0,527.0
26966158,Observations of the romance between a prince and a freedom fighter,"Jet/Zuko (Avatar), Aang/Katara (Avatar), Sokka/Suki (Avatar), Toph Beifong & Zuko, Jet & Longshot & Smellerbee, Longshot/Smellerbee (Avatar), Mai/Ty Lee (Avatar), Iroh & Zuko (Avatar)",2020-10-12,541.0,58.0
27847246,Operation: Make Big Brother Less Sad,"Kiyi & Zuko (Avatar), Toph Beifong & Zuko",2020-12-02,1326.0,99.0
27847202,Chicken Noodle Soup for the Soul,"Katara/Zuko (Avatar), Izumi & Zuko (Avatar), Izumi & Katara (Avatar)",2020-12-02,2162.0,54.0
27665024,my oneshots,"Bakugou Katsuki/Kirishima Eijirou, Bakugou Katsuki/Reader, Sugawara Koushi/Reader, Todoroki Shouto/Reader",2020-11-22,12101.0,8.0
24604441,Forced Fate Is Still Fate,"Sokka/Zuko (Avatar), Minor or Background Relationship(s)",2020-06-08,49009.0,2406.0
27845713,Yue Lives AU,"yueki - Relationship, Suki/Yue (Avatar)",2020-12-02,1890.0,5.0
26727256,grow (weeds and flame),Sokka/Zuko (Avatar),2020-09-30,12987.0,129.0
27008761,In Cold Blood,"Sokka & Zuko (Avatar), Katara & Sokka (Avatar), Sokka/Yue (Avatar), Katara & Zuko (Avatar)",2020-10-15,14773.0,132.0
27843787,The Rooftop,"Azula & Zuko (Avatar), Azula & Ty Lee (Avatar), Azula & Ursa (Avatar)",2020-12-02,5922.0,45.0
24499624,The Love In His Flame (Zuko X Reader),"Zuko (Avatar)/Reader, Zuko (Avatar) & Reader",2020-06-02,29193.0,261.0
27844861,Avatar: The Last Cumbender,"Katara/Sokka (Avatar), Aang/Katara (Avatar), Aang/Zuko (Avatar)",2020-12-02,1311.0,8.0
27844312,Uh huh. I totally believe you.,"Katara/Zuko (Avatar), Toph Beifong & Katara, Toph Beifong & Zuko",2020-12-02,1263.0,68.0
27844327,"In My Blood, The Fire and Flood","Jeon Jungkook/Park Jimin, Kim Taehyung | V/Min Yoonji",2020-12-02,9689.0,2.0
27843874,what she deserves,Azula/Ty Lee (Avatar),2020-12-02,5333.0,64.0
27844063,All That Mattered,"Sokka (Avatar)/Reader, The Gaang (Avatar) & Reader",2020-12-03,2026.0,2.0
26932270,Fans and Flowers,"Sokka/Suki (Avatar), Aang/Katara (Avatar), Mai/Zuko (Avatar), Aang/Toph Beifong/Katara/Mai/Sokka/Suki/Ty Lee/Zuko, Suki (Avatar) & Other(s)",2020-10-10,14125.0,22.0
6039316,Southern Lights,"Katara/Zuko (Avatar), Mai/Zuko (Avatar)",2016-02-17,421535.0,2710.0
27665645,Soul's Ground,Katara/Zuko (Avatar),2020-11-22,17800.0,28.0
27390172,the brightness of the sun,"Sokka/Suki (Avatar), Katara/Zuko (Avatar)",2020-11-16,11853.0,16.0
27813982,nightfall,"Katara/Zuko (Avatar), Blue Spirit/Painted Lady",2020-12-02,876.0,36.0
23674093,The worst thing that could happen,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2020-04-15,15970.0,720.0
27649163,Chaos Avatar Zuko,"Sokka/Zuko (Avatar), Iroh & Zuko (Avatar), Vaatu & Zuko (Avatar), Aang/Katara (Avatar)",2020-11-22,4305.0,60.0
27728794,Hope,Katara/Zuko (Avatar),2020-11-26,4642.0,23.0
27414160,Something I Can Never Have,Azula/Zuko (Avatar),2020-12-02,2061.0,18.0
27832492,dream to be with you,Katara/Zuko (Avatar),2020-12-02,1047.0,32.0
25330270,The Hearth,"Sokka/Zuko (Avatar), Aang/Katara (Avatar), Aang & Toph Beifong & Katara & Sokka & Suki & Zuko, The Gaang & Zuko (Avatar), Iroh & Zuko (Avatar), Iroh & The Gaang (Avatar), Azula/Ty Lee (Avatar), Azula & Zuko (Avatar), Azula & Mai & Ty Lee & Zuko, Mai & Zuko (Avatar), Sokka & Suki (Avatar)",2020-07-19,52071.0,1613.0
26915575,a thousand little faces,"Aang/Azula (Avatar), Katara/Zuko (Avatar)",2020-10-09,20521.0,121.0
27833068,"You rise with the sun, I rise with the moon",Katara/Zuko (Avatar),2020-12-02,1179.0,42.0
27829285,I Choose You,Katara/Zuko (Avatar),2020-12-02,2358.0,63.0
19751566,Aequus: Nature,"Azula/Katara (Avatar), Sokka/Zuko (Avatar), Mai/Ty Lee (Avatar), Iroh/Ursa (Avatar), Ozai/Ursa (Avatar), Toph Beifong/Suki, Aang/Zuko (Avatar), Aang/Sokka (Avatar), Aang/Sokka/Zuko (Avatar), Azulon/Ilah (Avatar), Sokka/Suki (Avatar), Azula & Wave",2020-07-27,133197.0,507.0
27831262,we'll keep on growing like ivy.,Aang/Mai (Avatar),2020-12-02,3313.0,12.0
27665366,Just A Kid,"Azula/Ty Lee (Avatar), Azula & Zuko (Avatar)",2020-11-22,13456.0,111.0
27599320,Scratching an Itch,Katara/Sokka (Avatar),2020-11-19,22841.0,14.0
27831991,Crossing All The Lines,"Suki/Yue (Avatar), Sokka/Yue (Avatar) - Minor",2020-12-02,1917.0,8.0
27852266,"don't mind me, just breathing clouds now",Katara/Zuko (Avatar),2020-12-02,350.0,17.0
27830377,"false alarms, might i have meant to do you harm.",Sokka/Zuko (Avatar),2020-12-02,1320.0,25.0
26010919,She's Not Afraid,"Sokka/Suki (Avatar), Sokka/Yue (Avatar), Katara/Zuko (Avatar)",2020-08-20,28316.0,77.0
27833128,"your hands are tough, but they are where mine belong",Mai/Suki (Avatar),2020-12-02,3104.0,11.0
27828946,the water beneath us.,Katara/Zuko (Avatar),2020-12-02,360.0,24.0
27812359,As a Painted Ship (Upon a Painted Ocean),,2020-12-02,1812.0,18.0
27764953,"mom, am I still young?","Aang/Katara (Avatar), Katara & Sokka (Avatar)",2020-12-02,1819.0,34.0
27498292,and the house felt so big (and i felt so small),"Iroh & Zuko (Avatar), Sokka & Zuko (Avatar), The Gaang & Zuko (Avatar)",2020-11-11,10918.0,167.0
26615224,Sands of Time,"Toph Beifong & Zuko, Zuko & Original Character(s), Zuko & Yangchen (Avatar), Yangchen (Avatar)/Original Female Character(s)",2020-09-23,30427.0,238.0
27837619,Letters to Zuko,Iroh & Zuko (Avatar),2020-12-02,1737.0,10.0
27730900,To The Victor Goes The Spoils,"Fire Nation Citizen(s) & Zuko (Avatar), Toph Beifong & Zuko, Hakoda & Zuko (Avatar)",2020-11-27,14078.0,425.0
27836143,if i loved you less,Katara/Zuko (Avatar),2020-12-02,882.0,11.0
27835963,Bandit Break,Toph Beifong/Boulder,2020-12-02,2230.0,7.0
27835540,Southern Nights,"Katara & Zuko (Avatar), Katara/Zuko (Avatar)",2020-12-02,1481.0,10.0
27835477,Any Means Necessary,Earth King (Avatar)/Long Feng,2020-12-02,2797.0,
27835417,Ice to Meet You,Aang/Katara (Avatar),2020-12-02,834.0,32.0
27373825,The Fire Lord's Bride,"Aang/Katara (Avatar), Katara/Zuko (Avatar)",2020-11-03,17373.0,25.0
23438470,Fill the Gap,,2020-04-02,7731.0,9.0
27745681,A Fire Lord's Justice,"Jin/Zuko (Avatar), Sokka/Suki (Avatar), Aang/Katara (Avatar)",2020-11-27,3491.0,5.0
27692678,"suddenly, this summer it's clear","Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2020-11-24,11037.0,20.0
26820379,Avatar Book 4: Time,"Aang/Katara (Avatar), Jin/Zuko (Avatar), Toph Beifong/Sokka, Azula/Ty Lee (Avatar)",2020-10-04,51140.0,12.0
27665702,"my darling, i let the seasons change my mind","Katara/Zuko (Avatar), Mai/Sokka (Avatar), Minor or Background Relationship(s), Toph Beifong/Suki, Azula/Ty Lee (Avatar)",2020-11-22,7991.0,49.0
27420817,Complications of the Male Persuasion,"Jet/Zuko (Avatar), Iroh & Zuko (Avatar)",2020-11-06,6932.0,164.0
22174198,The Return,Azula/Sokka (Avatar),2020-01-08,599019.0,88.0
27236740,wildfire,"Zuko/Oc, Sokka/Suki (Avatar), Aang/Katara, Mai/Ty Lee, zuko/original female characters",2020-10-28,35686.0,11.0
27459001,"NameWithNoMan's zucest ""short stories"" collection.","Azula/Zuko (Avatar), Azula & Zuko (Avatar), Azula & Toph Beifong, Toph Beifong & Zuko, Toph Beifong/Sokka",2020-11-08,2181.0,12.0
27828685,Nightfall,Katara/Zuko (Avatar),2020-12-02,275.0,15.0
27605047,i took a wrong step (and fate turned me around),"Sokka/Zuko (Avatar), Iroh & Zuko (Avatar), Azula & Zuko (Avatar)",2020-11-17,2029.0,94.0
27828397,Soldiers and civilians on the road,Suki & Zuko (Avatar),2020-12-01,3354.0,3.0
27828256,the poison leaves bit by bit,"Katara/Zuko (Avatar), Mai/Ty Lee (Avatar), Sokka/Suki (Avatar)",2020-12-01,5533.0,27.0
27828070,all in a name,Azula/Ty Lee (Avatar),2020-12-01,1385.0,59.0
27743029,Out of the Frying Pan,"Katara/Zuko (Avatar), Katara & Zuko (Avatar)",2020-11-27,2293.0,63.0
27827629,Zuko's Honor,,2020-12-01,1955.0,4.0
27827065,I think we danced (but I can't be sure),Katara/Zuko (Avatar),2020-12-01,746.0,17.0
27562270,what a catch,"Iroh & Zuko (Avatar), Zuko & Zuko's Crew (Avatar), Aang & Zuko (Avatar)",2020-11-14,20497.0,140.0
11699916,Fiction Ficlets,"Ruby Rose/Yang Xiao Long, Ruby Rose/Weiss Schnee, Blake Belladonna/Ruby Rose, Neopolitan/Ruby Rose, Ruby Rose/Nora Valkyrie, Nora Valkyrie/Yang Xiao Long, Saotome Ranma/Tendou Akane, Saotome Ranma/Tendou Nabiki, Hibiki Ryouga/Saotome Ranma, Saotome Ranma/Tendou Kasumi, Miss Militia/Purity, Skitter/Glory Girl, Usagi Tsukino/Many Men, Haruka Tenoh/Many Men, Kaiou Michiru/Meiou Setsuna/Tenoh Haruka, Suki/Sokka/Toph, Ruby Rose/Glynda Goodwitch, Madokami/Madoka Kaname, Sailor Moon/Tuxedo Mask, Weiss Schnee/Pyrrha Nikos, Blake Belladonna/Ruby Rose/Velvet Scarlatina, Mami Tomoe/Tentacles, Ranma Saotome/Many Men and Women, Annette Hebert/Taylor Hebert, Shampoo/Threesome, Yang Xiao Long/Gangbang, Konatsu/Kuonji Ukyou, Saotome Ranma/Shampoo, Summer Rose/Ruby Rose, Ruby Rose/Grimm, Summer Rose/Grimm, Weiss Schnee/Blake Belladonna, Kaiou Michiru/Tenoh Haruka, Raven Brawen/Summer Rose, Raven Brawen/Ruby Rose, Ruby Rose/Neo, Yang Xiao Long/Weiss Schnee, Winter Schnee/Emerald Sustari, Jaune Arc/Pyrrha Nikos, Hino Rei/Tsukino Usagi, Akane Tendo/Shampoo, Kali Belladonna/Blake Belladonna/Yang Xiao Long, Homura Akemi/Mami Tomoe, Ranma/Nabiki, Homura Akemi/Sayaka Miki, Miss Militia/Shadow Stalker, Ruby Rose/CInder Fall/Winter Schnee, Akemi Homura/Kaname Madoka, Weiss Schnee/Winter Schnee, Female Courier/Veronica Santangelo/Sarah Weintraub, Emma Barnes/Sophia Hess/Taylor Hebert",2017-08-04,828527.0,2083.0
27484399,the destiny is no for everyone,"Sokka/Suki (Avatar), Sokka/Yue (Avatar), Azula/Ty Lee (Avatar)",2020-11-10,5806.0,17.0
27826573,I'll never be the thief (to bring in hot scattered hell),"Iroh & Zuko (Avatar), Zuko & Zuko's Crew (Avatar), Katara & Sokka (Avatar)",2020-12-01,4789.0,114.0
27826384,Avatar: Leon of Kyoshi Island,,2020-12-01,3214.0,3.0
27672095,In the Shadow of Normalcy,,2020-11-22,4581.0,68.0
27826144,"unopened windows, bound to my heart",Sokka/Zuko (Avatar),2020-12-01,660.0,72.0
27825838,Soldados y civiles en el camino,Suki & Zuko (Avatar),2020-12-01,3176.0,
27825847,Nightfall and Nightmares,Katara/Zuko (Avatar),2020-12-01,1327.0,21.0
27825244,Cecelia and the Satellite (yueki 1),"Suki/Yue (Avatar), yueki - Relationship",2020-12-01,819.0,1.0
26983090,And You Will Remember Me (Hopefully),"Mai/Zuko (Avatar), Aang/Katara (Avatar), Sokka/Yue (Avatar), Sokka/Suki (Avatar), Other Relationship Tags to Be Added",2020-10-12,35595.0,89.0
27231211,A Different Path,"Sokka/Zuko (Avatar), Iroh & Zuko (Avatar), The Gaang & Zuko (Avatar)",2020-10-27,11837.0,420.0
27810289,Rae's WIPs,,2020-12-01,48259.0,5.0
27824452,"I Need You Now, But I Don't Know You Yet","Sokka/Zuko (Avatar), Aang/Katara (Avatar)",2020-12-01,5677.0,128.0
27819871,starflower and coffee (you can put her in your pocket),Katara/Zuko (Avatar),2020-12-01,2239.0,173.0
27824341,I Couldn't Let You Die,Katara/Zuko (Avatar),2020-12-01,3692.0,38.0
23421841,Mama Says,"Hama & Zuko (Avatar), The Gaang & Zuko (Avatar)",2020-04-01,16604.0,902.0
27823786,"a ring, a promise, and a husband",Katara/Zuko (Avatar),2020-12-01,2437.0,33.0
27776071,Pay it Forward,"The Gaang & Zuko (Avatar), Aang & Zuko (Avatar), Sokka & Zuko (Avatar), Suki & Zuko (Avatar), Katara & Zuko (Avatar), Toph Beifong & Zuko, Azula & Zuko (Avatar)",2020-12-01,1034.0,93.0
26913289,watch the minutes go,"Sokka/Zuko (Avatar), Mai & Zuko (Avatar), Azula & Zuko (Avatar), Mai/Ty Lee (Avatar), Azula/Jin (Avatar)",2020-10-26,25782.0,356.0
27818041,Avatar: Story of Lazuli,Original Characters/Original Characters,2020-12-01,895.0,3.0
27724963,What is Good -- What is Bad,Mai/Ty Lee (Avatar),2020-11-26,5548.0,8.0
25948420,"hello moon, it's me","Zuko & The Fire Nation (Avatar), Mai & Zuko (Avatar), Azula & Zuko (Avatar)",2020-08-19,15213.0,452.0
22214008,Hispanic Week 2020,,2020-01-11,860.0,57.0
26638384,the last of the real ones,,2020-09-25,7765.0,158.0
27810715,Finding Friendship,The Gaang (Avatar) & Reader,2020-12-01,1518.0,2.0
27531766,Bending Secondary,"Katara/Zuko (Avatar), Zuko (Avatar)/Reader",2020-11-15,1838.0,7.0
27448585,Tension Rising,Katara/Zuko (Avatar),2020-11-08,13191.0,209.0
24889984,"Wayward Flames, Come on Home","Zuko & Zuko's Crew (Avatar), Iroh & Zuko (Avatar), Jee & Zuko (Avatar), Original Character/Original Character",2020-06-24,91692.0,579.0
27722120,the older i get,"Azula & Zuko (Avatar), Sokka/Zuko (Avatar)",2020-12-01,5538.0,187.0
27833014,Shoot for the Moon,Katara/Zuko (Avatar),2020-12-01,1620.0,13.0
27721742,trouvaille,Katara/Zuko (Avatar),2020-12-01,964.0,40.0
27708026,Between Dusk and Dawn,"Ozai & Zuko (Avatar), Ozai & Ursa (Avatar), Ozai/Ursa (Avatar), Azula & Ozai (Avatar), Azula & Zuko (Avatar), Iroh & Zuko (Avatar), Azulon & Ozai (Avatar), Iroh & Ozai (Avatar), Ozai/Power",2020-11-25,16073.0,63.0
27812155,If I Knew The Color of Your Eyes,Zuko & Zi Se,2020-12-04,1351.0,28.0
27810184,on the light up floor,Sokka/Zuko (Avatar),2020-12-01,872.0,21.0
27789772,Hold You Close,"Azula/Ty Lee (Avatar), Aang/Katara (mentioned), Mai/Zuko (Avatar)",2020-12-01,5675.0,60.0
15892233,The Warrior's Gambit,"Katara/Zuko (Avatar), Aang/Ty Lee (Avatar)",2018-09-04,203461.0,913.0
27801052,We Have Afternoon Plans,Azula/Ty Lee (Avatar),2020-12-01,1000.0,34.0
26163148,Of Sunflowers and Chrysanthemums,"Aang/Zuko (Avatar), Aang & Zuko (Avatar)",2020-08-28,33536.0,115.0
27808915,a certain step towards falling,Sokka/Zuko (Avatar),2020-12-01,1484.0,122.0
27428740,Unexpected,"Sokka/Zuko (Avatar), Bato/Hakoda (Avatar)",2020-11-07,9324.0,476.0
27816289,Only After Nightfall,Katara/Zuko (Avatar),2020-12-01,1138.0,72.0
27816700,right before we go!,Katara/Zuko (Avatar),2020-12-01,819.0,62.0
27816472,From Flowers Blooms War,Nothing so far,2020-12-01,1772.0,2.0
